age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
15,4,24604,1,6,4,8,4,2,0,0,0,39,23,0
20,4,7917,11,8,4,3,3,4,1,0,0,39,39,0
1,4,8102,1,6,4,12,3,4,0,0,0,24,39,0
7,4,19985,8,10,4,8,3,4,0,0,0,34,39,0
12,0,2821,15,9,0,0,4,4,0,0,0,39,39,0
28,4,25604,15,9,2,1,0,4,1,0,0,39,39,0
35,1,556,9,12,2,4,0,4,1,0,0,44,39,2
18,4,27303,11,8,4,8,1,4,0,0,0,39,39,0
29,5,6382,9,12,0,4,1,4,0,0,0,49,39,0
46,4,14029,11,8,6,4,4,4,1,0,0,49,39,2
15,2,5063,9,12,2,10,5,4,0,0,0,34,39,2
7,4,8058,11,8,4,8,3,4,0,3,0,14,39,0
55,0,27110,15,9,2,0,0,4,1,0,0,31,2,0
18,0,4864,15,9,4,0,4,4,1,0,0,9,39,0
12,4,13704,9,12,4,1,1,4,0,0,0,39,39,0
18,4,2797,9,12,2,4,0,4,1,98,0,49,39,2
53,4,5323,0,5,2,6,0,4,1,0,0,31,39,0
48,0,6755,9,12,2,0,0,4,1,83,0,47,39,2
19,4,10198,11,8,4,7,1,4,0,0,0,29,39,0
36,4,8527,11,8,2,8,0,2,1,70,0,29,39,2
32,2,2901,11,8,2,14,0,4,1,0,0,39,39,0
43,4,11420,14,14,2,4,0,4,1,0,51,39,39,2
1,4,9011,1,6,4,6,3,4,1,0,0,39,39,0
4,4,12435,15,9,4,8,3,4,1,0,0,34,22,0
25,4,2852,0,5,4,14,1,2,1,0,0,39,39,0
8,7,13208,12,13,4,10,1,4,0,0,0,36,39,0
15,4,18602,11,8,2,3,0,4,1,0,0,39,39,0
8,5,13996,11,8,2,12,0,4,1,0,0,59,0,0
30,4,12141,9,12,2,1,0,4,1,95,0,39,39,2
13,4,11347,8,10,4,10,1,4,0,0,0,39,39,0
4,0,20621,7,11,4,0,3,4,0,0,0,39,39,0
21,6,2926,9,12,2,5,0,4,1,0,0,59,39,0
17,4,22094,11,8,2,14,0,4,1,0,60,54,39,0
20,4,4978,7,11,4,8,1,4,0,0,0,29,39,0
39,4,12375,11,8,2,4,5,4,0,0,0,39,39,2
35,7,19715,8,10,2,4,0,4,1,0,0,39,39,0
6,4,2687,9,12,4,10,3,4,1,0,0,39,39,0
12,7,7112,11,8,2,11,0,4,1,0,0,41,39,0
28,4,10708,11,8,2,3,0,4,1,0,0,39,39,2
6,2,10889,9,12,4,10,1,4,0,0,0,39,39,0
28,4,25544,12,13,2,4,0,4,1,0,0,64,39,2
13,4,11637,9,12,4,4,1,4,1,0,0,41,39,0
28,4,3776,9,12,2,12,0,4,1,0,0,49,39,0
9,4,24070,11,8,2,7,0,4,1,0,0,39,39,0
6,4,27613,15,9,2,7,0,4,1,0,0,39,39,0
7,4,426,15,9,4,8,3,4,0,0,0,39,0,0
26,4,5542,12,13,6,4,4,4,1,78,0,39,39,2
25,4,3546,11,8,0,6,4,4,1,0,0,39,39,0
55,4,11817,15,9,6,1,1,4,0,0,0,24,39,0
4,0,13399,15,9,4,0,3,4,0,0,0,39,39,0
40,4,16604,9,12,2,4,0,4,1,112,0,59,39,2
7,4,94,9,12,2,12,0,4,1,0,0,44,39,0
10,4,2540,11,8,2,6,0,4,1,0,0,39,39,0
37,4,3450,11,8,2,12,0,4,1,0,0,39,39,0
25,2,4705,11,8,2,4,0,4,1,0,0,59,39,2
0,4,9547,6,4,4,8,3,2,1,0,0,39,39,0
31,4,7420,9,12,2,4,0,4,1,0,0,54,39,2
22,4,13241,9,12,0,12,1,4,0,0,0,39,39,0
24,5,13488,9,12,2,4,0,4,1,98,0,69,39,2
33,4,17243,5,3,2,8,5,4,0,0,0,34,0,0
40,4,25986,11,8,0,14,1,4,1,0,0,44,39,0
27,2,13496,10,15,2,10,0,4,1,0,0,35,39,2
3,0,7508,11,8,4,0,1,4,0,0,0,27,39,0
32,4,7846,11,8,2,12,0,4,1,0,0,39,39,0
27,4,10691,7,11,4,10,4,2,0,9,0,49,39,0
25,4,26037,8,10,4,3,1,4,1,0,0,43,39,0
1,0,20813,15,9,4,0,3,4,1,0,0,15,39,0
1,4,20451,2,7,4,8,3,4,1,0,0,17,39,0
34,4,14189,11,8,6,13,4,2,0,0,0,39,39,0
11,4,22012,9,12,4,10,1,4,0,0,0,39,39,0
22,4,6186,7,11,2,4,5,4,0,112,0,44,39,2
8,4,11968,11,8,2,12,0,4,1,0,0,51,39,0
24,4,25767,14,14,2,10,0,4,1,0,55,49,39,2
22,4,879,15,9,2,12,0,4,1,0,0,39,39,2
25,6,18300,1,6,5,8,4,4,0,0,0,29,39,0
16,4,15331,11,8,4,1,1,4,0,0,29,39,39,0
46,0,25136,0,5,2,0,0,4,1,0,0,39,39,0
30,4,11434,15,9,0,12,4,4,0,0,0,44,39,2
10,2,3961,9,12,2,11,0,4,1,0,0,67,39,0
22,4,4314,12,13,2,4,0,4,1,0,47,44,39,2
3,4,14092,15,9,4,5,3,4,1,0,0,39,39,0
32,4,8204,11,8,4,8,1,4,0,0,0,39,39,0
53,0,8558,11,8,2,0,0,4,1,0,0,27,39,0
29,4,10015,11,8,2,6,0,4,1,0,40,34,39,0
30,4,5318,11,8,2,12,0,4,1,0,0,29,39,2
18,4,6290,6,4,4,3,1,4,1,0,0,39,39,0
7,4,20547,11,8,4,6,1,4,1,0,0,39,39,0
5,0,25243,15,9,4,0,1,4,1,0,0,39,39,0
26,4,5246,9,12,0,8,1,4,0,0,0,34,39,0
43,2,18072,12,13,2,10,0,4,1,0,0,39,0,2
36,4,14349,1,6,2,7,0,4,1,0,0,47,39,2
30,4,9341,15,9,0,4,4,4,0,0,0,39,39,0
17,4,11006,15,9,2,6,0,4,1,0,0,39,39,0
20,4,415,8,10,4,8,1,4,1,0,0,39,39,0
18,4,1376,11,8,4,8,3,4,1,0,0,29,39,0
6,4,19145,15,9,4,4,1,4,0,0,0,39,39,0
10,0,9817,11,8,2,0,3,4,0,0,0,14,39,0
12,4,12064,11,8,4,14,2,4,1,0,0,49,39,0
6,4,2596,15,9,4,3,1,4,1,0,0,39,39,0
18,4,14803,11,8,0,8,1,4,0,0,0,34,39,0
1,0,10864,11,8,4,0,3,4,0,0,0,11,39,0
10,2,21434,9,12,4,10,1,4,0,0,0,39,39,0
39,0,15555,15,9,0,0,1,4,0,0,0,19,39,0
23,4,11547,11,8,4,1,1,4,0,0,0,69,39,0
14,4,8215,9,12,2,12,0,4,1,0,0,64,39,0
1,4,17357,15,9,4,12,4,4,1,28,0,39,39,0
8,4,27010,7,11,4,10,1,4,0,0,0,39,39,0
19,4,28457,15,9,4,11,4,2,0,0,0,39,39,0
21,4,9288,0,5,0,3,1,4,1,0,0,39,39,0
35,4,1036,11,8,6,3,1,4,1,0,0,39,39,0
6,4,26585,11,8,4,8,4,4,1,0,0,34,26,0
31,6,16730,15,9,2,4,0,4,1,0,0,29,39,2
17,0,26235,11,8,4,0,4,2,0,0,0,34,39,0
29,4,6894,11,8,2,1,0,4,1,0,0,39,39,2
9,4,11198,11,8,3,11,1,4,1,0,0,39,39,0
30,4,26230,11,8,2,7,0,4,1,0,0,39,39,0
4,0,5884,15,9,4,0,3,4,0,0,0,2,39,0
48,4,12485,9,12,0,10,1,4,1,91,0,39,39,0
14,2,19108,11,8,2,14,0,2,1,0,0,39,39,0
21,4,27948,11,8,2,4,5,4,0,98,0,39,39,2
51,4,17897,11,8,2,4,0,4,1,0,0,39,39,0
9,4,9912,9,12,4,1,2,1,0,0,0,39,17,0
25,4,5540,11,8,0,8,1,4,1,0,0,39,39,0
32,4,2929,11,8,2,3,0,4,1,0,0,39,39,2
25,4,19696,9,12,2,1,5,1,0,0,50,39,30,2
22,4,13252,12,13,2,4,0,4,1,98,0,64,39,2
14,6,22267,6,4,2,3,0,4,1,0,0,39,39,0
11,7,23359,9,12,2,10,0,4,1,0,0,19,39,0
19,4,19709,9,12,0,10,1,4,0,0,0,49,39,0
25,7,25199,15,9,2,4,5,4,0,0,0,39,39,2
45,4,18222,11,8,2,7,0,4,1,0,0,39,39,0
4,4,7056,11,8,4,5,3,4,1,0,0,23,39,0
4,4,14786,15,9,4,1,3,3,0,0,0,19,5,0
43,0,12890,11,8,2,0,0,4,1,0,0,39,39,0
5,4,8582,15,9,4,8,3,4,0,0,0,24,39,0
13,4,19602,0,5,2,3,0,4,1,0,0,39,39,0
47,4,17782,11,8,6,1,1,4,0,0,0,39,39,0
11,4,7211,9,12,2,4,5,4,0,112,0,27,39,2
24,6,6326,7,11,2,3,0,4,1,0,50,39,39,2
8,4,7566,11,8,4,3,2,4,1,0,0,39,39,0
10,4,1625,11,8,2,5,0,4,1,0,0,39,39,0
23,4,16699,7,11,2,13,0,4,1,0,0,43,39,0
41,4,20157,15,9,2,4,0,4,1,0,0,39,39,2
14,4,791,14,14,4,10,1,4,0,0,0,95,39,0
33,2,24268,11,8,6,14,4,4,0,0,0,39,39,0
10,4,5413,11,8,5,6,4,4,1,0,0,39,39,0
14,0,4999,11,8,4,0,3,0,1,0,0,39,39,0
33,4,19694,9,12,2,12,0,4,1,0,0,39,39,0
28,4,4977,11,8,2,11,0,2,1,0,0,39,39,2
16,4,28490,2,7,4,11,3,2,1,0,0,39,39,0
45,4,3658,15,9,0,1,1,4,1,0,54,39,39,0
21,4,10588,11,8,2,3,0,4,1,0,60,39,31,0
2,4,16470,15,9,4,8,3,4,0,0,0,34,39,0
13,4,24387,1,6,2,8,5,2,0,0,0,29,39,0
21,4,21299,15,9,0,12,3,4,0,0,0,24,39,0
25,6,1336,11,8,2,5,0,4,1,0,0,95,39,2
32,5,7488,15,9,0,12,1,4,1,0,0,24,39,0
36,4,6245,12,13,2,4,0,4,1,0,51,49,39,2
28,2,16572,15,9,2,3,0,4,1,0,50,39,26,2
7,4,16969,15,9,4,1,3,2,0,0,0,39,39,0
12,4,16273,8,10,4,1,3,4,0,0,0,34,39,0
7,4,17435,15,9,4,12,3,4,0,80,0,29,39,0
21,1,15344,9,12,2,10,0,4,1,0,0,39,0,2
8,5,11024,8,10,4,14,4,4,1,0,0,54,39,0
34,7,20691,0,5,2,3,0,0,1,0,0,39,39,0
0,0,18684,1,6,4,0,3,4,0,0,0,19,39,0
2,4,1655,15,9,4,1,3,4,0,0,0,7,39,0
21,4,12026,15,9,2,3,0,4,1,0,0,51,39,2
43,4,19178,11,8,0,8,1,4,0,0,0,39,39,0
12,6,27171,11,8,4,12,1,4,1,0,0,39,39,0
49,0,14627,15,9,6,0,4,2,0,0,98,39,39,0
11,1,136,0,5,2,8,5,0,0,0,0,39,39,0
19,4,7917,11,8,2,10,0,4,1,0,0,44,7,2
40,0,8924,11,8,2,0,0,3,1,0,0,4,4,0
7,4,24550,7,11,4,3,3,4,1,0,0,39,39,0
26,4,21002,7,11,4,1,1,4,0,0,0,37,39,0
12,5,17446,14,14,2,10,0,4,1,0,0,54,39,2
50,6,15415,14,14,2,10,0,4,1,115,0,24,39,2
3,4,15487,11,8,4,11,3,4,1,0,0,39,39,0
4,4,9673,15,9,4,8,3,1,1,0,0,19,39,0
3,4,8313,0,5,4,6,3,4,1,0,0,39,39,0
25,4,792,7,11,2,4,0,4,1,0,0,59,39,2
3,4,25217,15,9,4,8,3,4,0,0,0,9,39,0
2,2,25994,11,8,4,1,3,4,1,0,0,34,39,0
17,4,6347,11,8,2,3,0,4,1,0,0,44,39,0
23,2,24778,9,12,4,10,4,4,0,0,0,44,39,0
16,4,8970,15,9,5,8,4,2,0,0,0,24,39,0
19,4,23749,15,9,0,3,1,4,0,0,0,36,39,0
26,4,10654,7,11,0,3,1,4,1,0,82,69,39,2
24,2,12955,11,8,5,8,4,2,0,0,0,39,39,0
17,7,12782,11,8,2,13,0,4,1,0,0,39,39,2
16,4,196,7,11,2,12,0,3,1,0,0,39,24,2
30,4,14864,11,8,2,7,0,4,1,0,0,39,39,0
24,4,16106,3,1,2,12,0,4,1,0,0,49,26,0
23,4,17238,11,8,3,3,1,4,1,0,0,39,39,2
11,4,28442,9,12,4,3,3,2,1,0,0,39,39,0
45,6,19131,11,8,2,12,0,4,1,0,0,87,39,2
12,4,19589,11,8,0,1,4,4,0,0,0,49,39,0
29,4,4818,15,9,0,1,1,4,0,0,0,39,39,0
11,4,8345,11,8,4,8,1,4,1,0,0,59,39,0
40,1,16318,11,8,0,1,1,4,0,0,0,39,39,0
5,4,12723,15,9,4,12,3,4,0,0,0,39,39,0
11,2,13160,7,11,4,1,1,4,0,0,0,39,39,0
7,4,2085,9,12,4,1,1,4,0,0,0,44,39,0
37,6,353,9,12,0,5,1,4,1,119,0,49,39,2
5,4,23515,1,6,5,3,1,4,1,0,0,39,39,0
19,7,13862,9,12,4,11,4,2,0,0,0,39,39,0
33,4,19989,15,9,0,1,4,4,0,0,0,39,39,0
1,4,1325,1,6,4,6,3,4,1,0,0,23,39,0
35,7,25225,7,11,2,12,0,4,1,0,0,39,39,2
24,4,15621,5,3,2,8,0,4,1,0,0,39,0,0
4,0,5607,11,8,4,0,1,4,0,0,0,19,39,0
19,4,12576,9,12,4,12,1,4,0,0,41,39,39,0
17,6,14160,9,12,4,10,1,4,0,0,0,54,39,2
4,4,19780,8,10,4,3,3,4,1,0,0,39,39,0
29,4,5259,11,8,4,4,1,4,1,0,0,39,39,0
40,0,1969,15,9,2,0,0,4,1,0,0,39,39,0
44,2,15987,12,13,4,10,4,4,0,0,0,24,39,0
5,7,925,15,9,4,14,3,4,1,0,0,24,39,0
16,0,24527,1,6,0,0,3,4,1,0,0,52,39,0
19,7,28462,14,14,2,10,5,4,0,112,0,49,39,2
26,2,14976,12,13,0,10,4,4,0,4,0,39,39,0
8,4,6246,7,11,2,1,5,1,0,0,0,36,19,2
0,4,3581,0,5,4,9,2,4,1,0,0,29,39,0
28,4,23647,8,10,2,3,0,4,1,70,0,37,39,2
13,4,25508,14,14,4,10,1,4,1,0,26,78,39,0
23,4,15543,12,13,4,10,1,4,1,0,0,34,39,0
14,2,15248,12,13,4,4,1,4,1,0,0,44,39,0
25,4,7169,9,12,2,4,0,4,1,0,0,39,39,2
36,4,2357,11,8,2,3,0,4,1,0,0,39,39,2
20,4,20312,3,1,2,14,0,4,1,0,0,39,5,0
20,7,11946,11,8,3,8,4,4,0,0,0,19,39,0
37,4,9625,15,9,2,12,5,4,0,0,0,39,39,2
19,4,8629,11,8,0,8,3,4,0,0,0,29,39,0
29,4,8564,15,9,0,1,4,4,0,0,0,39,39,0
29,4,17004,9,12,2,12,0,4,1,0,0,47,39,0
15,4,18532,6,4,2,14,0,4,1,0,0,49,39,0
0,4,5766,1,6,4,3,3,4,1,3,0,39,39,0
25,7,17987,9,12,0,10,1,2,1,0,0,39,39,0
20,2,7917,11,8,4,3,1,4,1,0,0,39,39,0
12,4,23422,11,8,2,7,0,4,1,0,0,47,39,0
37,4,12893,9,12,2,4,0,4,1,0,0,39,39,2
21,4,13999,2,7,2,3,0,4,1,0,0,47,39,0
29,2,12728,11,8,2,14,0,4,1,0,0,39,39,0
7,4,23568,11,8,2,6,0,4,1,0,0,39,39,0
40,4,5850,3,1,2,6,0,4,1,0,0,39,32,0
42,4,4586,3,1,2,7,0,4,1,0,0,39,39,0
16,4,2814,9,12,2,4,0,4,1,0,0,39,39,2
18,4,18840,11,8,0,8,4,2,0,0,27,39,39,0
36,4,21630,11,8,2,7,0,4,1,44,0,39,39,0
9,4,8680,11,8,4,7,2,4,1,0,0,39,39,0
38,6,5635,12,13,2,12,0,4,1,30,0,49,39,0
29,4,12278,11,8,5,8,1,2,0,0,0,44,23,0
27,7,4932,9,12,2,10,0,0,1,0,0,37,39,2
13,6,6562,8,10,2,12,0,4,1,53,0,59,11,0
7,4,9493,15,9,4,6,3,4,1,0,0,23,39,0
15,4,9516,0,5,3,8,1,2,0,0,0,36,39,0
18,4,19292,9,12,4,12,1,4,0,0,0,39,39,0
50,4,4540,12,13,2,12,0,4,1,0,0,29,39,2
39,6,241,9,12,2,4,0,4,1,0,0,19,39,2
9,4,11192,12,13,4,10,1,1,1,0,0,19,19,0
29,4,6960,7,11,6,13,4,4,0,88,0,39,39,0
35,4,10579,11,8,2,3,0,4,1,0,0,47,39,2
21,6,4159,15,9,0,3,1,4,1,0,0,39,39,0
14,4,12982,11,8,0,12,4,2,1,0,0,49,39,0
36,4,10496,11,8,5,14,1,4,1,0,0,29,39,0
10,4,26168,11,8,4,6,1,2,1,0,0,39,39,0
22,4,19644,9,12,4,1,1,4,0,0,0,39,39,0
5,4,11607,11,8,4,7,3,4,1,0,0,39,39,0
20,4,16595,15,9,2,3,0,4,1,0,0,34,39,2
3,4,25198,11,8,4,1,3,4,1,0,0,29,27,0
43,2,10066,11,8,2,11,0,4,1,0,0,39,39,0
34,4,9008,8,10,0,13,4,2,0,0,0,47,39,0
40,1,2875,14,14,0,10,1,4,0,0,0,49,39,2
42,4,17402,15,9,2,3,0,4,1,0,0,39,39,2
20,4,12369,11,8,2,3,0,4,1,0,0,39,39,0
18,4,18543,11,8,2,6,5,4,0,0,0,39,39,0
26,4,9733,15,9,2,12,0,4,1,0,0,70,39,2
0,4,12262,2,7,4,8,3,4,1,0,0,34,39,0
28,4,902,9,12,2,10,0,4,1,0,0,49,39,2
1,4,6152,11,8,4,12,3,4,0,0,0,39,39,0
35,4,18975,2,7,5,7,2,4,0,0,0,39,5,0
1,4,14145,15,9,4,6,3,4,1,0,0,8,39,0
3,4,24031,15,9,4,6,3,2,1,0,0,39,11,0
17,4,9154,11,8,4,13,1,4,1,0,0,39,39,0
2,4,13610,11,8,4,7,3,2,0,0,0,19,39,0
1,0,22197,2,7,4,0,3,4,0,0,0,11,39,0
0,2,15564,6,4,4,8,3,4,1,0,0,44,39,0
13,1,8009,9,12,4,1,1,4,0,0,0,34,39,0
12,4,21687,9,12,4,3,1,4,0,0,0,44,39,0
13,4,19194,15,9,0,4,1,4,1,101,0,49,39,2
1,4,13021,6,4,4,8,3,4,1,0,0,14,0,0
33,7,20285,9,12,0,1,1,2,0,0,0,36,39,0
5,4,15424,11,8,4,12,2,4,1,0,0,39,39,0
4,4,16454,11,8,4,1,3,4,0,0,0,34,39,0
22,6,21209,6,4,2,5,2,4,1,0,0,39,5,0
3,4,12131,15,9,4,8,2,4,0,71,0,24,39,0
45,4,26448,7,11,6,8,1,4,0,0,0,6,39,0
15,4,16357,15,9,0,4,1,4,0,0,0,37,39,0
21,4,17836,7,11,2,13,0,4,1,0,0,39,39,2
15,4,22308,15,9,5,13,4,2,0,65,0,39,39,0
38,4,9310,9,12,2,1,5,4,0,60,0,39,39,0
21,4,14605,12,13,2,4,0,4,1,122,0,69,39,2
17,4,1737,1,6,4,8,1,4,1,0,0,29,39,0
11,4,7329,11,8,4,8,3,4,1,0,0,19,39,0
9,4,8753,15,9,4,12,1,4,0,0,0,36,39,0
24,4,24328,11,8,2,12,0,4,1,0,0,39,39,0
44,7,26682,10,15,2,10,0,4,1,0,51,39,39,2
58,6,621,11,8,2,5,0,4,1,59,0,39,39,0
4,4,17877,8,10,2,8,2,4,0,0,0,49,26,0
33,4,13035,11,8,2,6,0,4,1,0,0,39,39,2
32,5,7231,15,9,2,4,0,4,1,0,0,59,0,2
9,4,20910,11,8,2,14,0,4,1,0,0,64,39,0
22,4,21268,5,3,4,8,3,4,1,0,0,39,26,0
7,6,26550,15,9,4,10,1,1,1,0,0,39,39,0
39,4,5815,11,8,2,6,0,4,1,0,0,17,39,0
0,4,5958,1,6,4,8,3,2,1,0,0,16,39,0
20,4,10150,11,8,2,3,0,4,1,0,0,51,39,2
6,4,15145,8,10,2,7,3,4,0,0,0,29,39,0
11,0,16397,11,8,4,0,1,2,0,0,0,39,39,0
40,6,13902,11,8,2,5,0,4,1,0,0,59,39,0
25,2,28275,9,12,2,1,0,4,1,0,0,44,39,2
8,4,298,9,12,0,12,1,4,0,0,0,39,39,0
5,4,9889,9,12,4,5,1,4,1,0,0,19,39,0
22,4,20634,11,8,2,3,0,2,1,0,0,39,39,0
37,4,10639,1,6,2,8,5,2,0,0,0,39,39,2
24,5,27444,9,12,0,4,1,4,1,0,0,49,39,0
26,1,15964,11,8,2,4,0,0,1,0,0,39,39,0
2,4,5050,11,8,4,3,1,4,0,0,0,39,39,0
18,4,15450,15,9,2,10,0,4,1,0,0,39,39,0
17,4,25506,11,8,2,10,0,4,1,0,0,59,30,2
2,4,17473,11,8,5,1,4,4,0,0,0,29,39,0
16,4,1813,15,9,0,4,4,4,0,0,0,39,39,0
16,4,19537,15,9,4,10,1,4,1,0,0,51,39,0
32,4,15709,12,13,2,4,0,4,1,0,0,64,39,2
14,4,2479,11,8,0,1,4,4,0,0,0,49,39,0
52,0,7391,11,8,2,0,0,4,1,0,0,12,39,0
24,4,27580,8,10,2,12,0,4,1,70,0,59,39,2
7,4,8821,11,8,5,7,4,3,0,0,0,39,39,0
28,7,10558,11,8,0,4,4,4,0,0,0,37,39,2
46,4,23617,9,12,2,10,0,4,1,112,0,44,39,2
58,4,20353,15,9,2,14,0,4,1,0,0,15,39,0
17,4,20731,11,8,4,7,4,2,1,0,0,39,39,0
52,4,8080,9,12,2,4,0,2,1,102,0,49,39,2
16,4,2860,12,13,4,10,1,4,0,0,0,39,39,0
27,4,11452,11,8,4,1,1,4,0,0,0,42,39,0
28,4,13719,9,12,2,3,0,4,1,52,0,39,39,2
1,4,17253,1,6,4,12,3,4,0,0,0,19,39,0
31,4,10548,11,8,0,12,1,4,0,0,0,51,39,0
26,4,10998,11,8,2,3,0,4,1,0,0,39,39,2
9,4,26324,11,8,2,3,0,2,1,0,47,59,39,2
18,4,23957,11,8,4,3,4,4,1,0,0,49,39,0
17,4,19482,15,9,4,1,4,2,0,0,0,39,39,0
31,4,7297,11,8,2,1,0,4,1,0,0,69,39,2
37,2,8046,11,8,6,8,4,2,0,0,0,39,39,0
40,4,23933,11,8,2,12,0,4,1,0,0,39,39,0
4,4,10847,11,8,4,7,3,4,1,0,0,59,39,0
11,4,7735,15,9,2,4,0,0,1,0,0,54,39,0
34,4,24132,8,10,2,3,0,4,1,0,0,39,2,2
17,2,619,11,8,2,11,0,4,1,0,0,52,39,2
24,2,850,15,9,2,11,0,4,1,0,0,44,39,2
4,4,17929,15,9,4,1,1,4,0,0,0,26,39,0
9,4,27125,9,12,2,10,0,4,1,0,0,57,39,2
49,4,3533,11,8,4,1,1,1,0,0,0,39,39,0
23,4,24759,10,15,2,10,0,1,1,0,55,44,17,2
31,4,1903,7,11,0,1,4,4,0,0,0,39,39,0
27,0,21047,9,12,0,0,1,4,1,0,0,49,39,0
24,4,20604,11,8,2,7,0,4,1,0,0,39,39,0
24,4,26155,9,12,2,11,0,4,1,112,0,59,39,2
38,2,23712,7,11,2,10,0,1,1,0,0,39,39,2
26,4,19864,9,12,0,12,1,4,1,0,0,39,39,2
34,4,15149,8,10,2,8,0,4,1,0,0,49,11,2
14,4,7708,1,6,2,3,0,4,1,0,0,39,39,0
13,6,2906,9,12,3,3,1,4,1,93,0,59,39,0
34,4,15904,11,8,2,1,5,4,0,0,0,39,39,0
14,2,4566,11,8,0,8,4,0,1,0,0,39,39,0
1,4,15851,15,9,4,8,3,4,1,0,0,36,39,0
43,4,3354,11,8,0,4,1,4,0,0,10,39,39,0
12,4,2618,11,8,4,4,1,1,0,0,0,39,39,0
16,4,2577,11,8,4,14,1,4,1,0,0,39,39,0
17,4,18829,4,2,2,5,0,4,1,0,0,39,26,0
23,5,5494,12,13,4,8,3,4,1,0,0,95,39,0
40,4,9409,15,9,0,8,1,4,0,0,0,37,39,0
38,2,6192,9,12,2,10,5,4,0,0,0,59,39,0
23,6,10551,7,11,2,4,0,4,1,0,0,59,39,0
9,7,8282,9,12,4,4,1,4,0,0,0,34,39,0
12,4,5806,15,9,2,1,0,0,1,0,0,39,39,0
13,4,17472,9,12,2,1,5,4,0,0,0,39,26,0
12,4,24082,12,13,4,12,1,4,1,0,0,49,39,2
26,4,27928,15,9,2,14,0,4,1,0,0,49,39,2
48,4,5867,1,6,6,1,1,4,0,0,0,7,39,0
2,4,23959,15,9,4,12,3,1,1,0,0,34,25,0
18,4,22228,11,8,2,12,0,1,1,0,50,49,20,2
11,4,22353,11,8,2,14,0,4,1,0,0,39,39,0
17,4,12024,11,8,2,4,0,4,1,0,0,39,39,0
44,4,6695,8,10,2,3,0,4,1,0,50,59,39,2
46,2,3993,11,8,2,4,5,4,0,0,0,31,39,0
30,7,14785,9,12,2,4,0,4,1,0,0,39,39,2
14,4,14394,15,9,0,3,1,4,1,0,0,39,39,0
1,4,19252,15,9,4,14,3,4,1,46,0,29,39,0
12,4,2483,9,12,2,12,0,4,1,0,0,44,39,2
42,4,10946,11,8,2,3,0,4,1,0,0,39,39,0
33,4,14911,12,13,0,4,1,4,1,0,0,61,39,2
32,4,21201,5,3,2,14,0,4,1,36,0,49,39,0
43,4,24616,9,12,2,4,0,4,1,0,0,44,39,2
18,6,15344,12,13,2,12,0,4,1,0,0,39,39,2
31,1,25040,11,8,0,6,1,4,1,0,0,39,39,0
4,0,27151,15,9,4,0,3,4,1,0,0,39,39,0
24,4,18329,11,8,5,6,1,2,1,0,0,39,39,0
39,4,10918,15,9,2,3,0,4,1,0,0,49,39,0
9,4,10341,2,7,4,8,4,2,1,0,0,39,39,0
36,4,20371,11,8,0,1,4,4,0,0,0,39,39,0
6,4,19960,11,8,4,6,1,2,1,0,0,39,39,0
41,4,18633,5,3,2,5,0,4,1,0,0,49,39,0
44,4,5717,11,8,2,3,0,4,1,0,0,39,39,0
12,4,997,15,9,2,6,0,4,1,0,0,59,39,0
5,4,19986,11,8,4,14,3,4,1,0,0,39,39,0
26,4,12466,9,12,2,4,0,4,1,0,55,49,39,2
14,4,18602,15,9,4,8,1,4,1,0,0,29,39,0
73,4,1811,11,8,2,7,0,4,1,0,0,39,39,0
36,4,9374,8,10,0,10,4,4,0,0,0,39,39,0
5,0,18665,15,9,4,0,3,4,1,0,0,39,39,0
38,4,8497,11,8,2,14,0,2,1,56,0,39,23,0
17,7,1610,10,15,4,10,1,4,0,0,0,59,39,0
11,4,13887,15,9,2,6,0,4,1,79,0,54,39,0
5,0,16547,15,9,4,0,1,4,0,0,0,39,39,0
19,4,9118,11,8,4,1,1,2,0,0,0,39,39,0
16,4,16959,9,12,5,10,2,2,0,0,0,39,23,0
0,4,11168,0,5,4,8,3,4,0,0,0,11,39,0
21,4,20406,1,6,0,3,1,4,1,0,0,39,39,0
43,4,10367,8,10,2,3,0,4,1,0,0,59,39,0
17,4,1517,9,12,2,4,0,4,1,0,0,49,39,2
55,0,6925,11,8,2,0,0,4,1,0,0,7,39,0
40,4,13032,4,2,2,8,0,4,1,0,0,39,22,0
22,4,25572,11,8,0,12,1,4,1,0,0,59,39,0
33,6,9522,9,12,2,5,0,4,1,0,0,78,39,0
28,4,15371,9,12,2,10,0,1,1,0,0,39,3,0
20,4,17571,9,12,5,4,1,4,1,0,0,34,39,0
10,4,12064,15,9,4,6,1,4,1,0,0,47,39,0
26,4,24563,9,12,0,4,1,4,0,0,0,44,39,2
24,4,9410,15,9,0,13,4,2,0,0,0,35,39,0
3,4,15247,12,13,4,4,3,4,1,0,0,24,39,0
27,4,3590,12,13,5,4,4,4,0,0,0,19,39,0
33,4,888,8,10,2,4,0,4,1,0,0,49,39,2
37,4,18993,11,8,6,4,4,4,0,0,0,44,39,0
14,4,1610,9,12,4,4,1,4,0,0,23,59,39,2
16,4,21495,15,9,4,1,4,4,0,0,0,34,33,0
5,4,21195,6,4,4,8,3,4,1,0,0,49,39,0
29,4,10140,15,9,2,3,0,4,1,0,0,39,39,0
13,4,11771,9,12,2,1,5,1,0,0,0,39,30,2
